Asdurf	1	chr1	-	53348329	53352752	53348558,53350062,53350933,	53349987,53350880,53352530,
Gtf3c3	1	chr1	-	54395877	54439026	54398002,54399281,54403635,54405170,54406074,54416019,54416823,54417861,54419554,54420499,54423573,54424156,54427565,54428953,54430622,54434238,54437943,	54399129,54403511,54404980,54405837,54415884,54416722,54417659,54419383,54420396,54423501,54424009,54427400,54428762,54430499,54434054,54437832,54438813,
Gm34066	1	chr1	-	54442572	54456786	54443562,54444973,54446187,54446890,54455047,	54444786,54446056,54446840,54454882,54456635,
Pgap1	1	chr1	-	54473000	54557684	54480844,54481956,54486657,54490271,54492164,54493406,54494891,54497627,54510066,54511502,54511967,54512648,54512845,54514912,54521369,54524367,54525414,54528595,54530172,54530959,54532088,54533471,54536112,54543209,54548114,54551130,	54481852,54486470,54490221,54492029,54493209,54494801,54497534,54510028,54511394,54511901,54512597,54512772,54514837,54521292,54524316,54525368,54528512,54530117,54530854,54532022,54533419,54535955,54543038,54547939,54550977,54557434,
Hspe1	1	chr1	+	55088148	55091317	55088412,55089215,55090802,	55089051,55090713,55091070,
Plcl1	1	chr1	+	55405946	55754285	55406630,55698219,55702133,55713496,55715603,	55695745,55701930,55713421,55715494,55751281,
Maip1	1	chr1	+	57406266	57417953	57407222,57409983,57411849,57413387,	57409912,57411723,57413240,57415656,
Ndufb3	1	chr1	+	58586397	58595964	58586670,58591249,	58591090,58595649,
Gm28802	1	chr1	-	58849791	58896698	58850098,58850768,58850975,58855189,58860431,58860563,58861366,58875703,58876443,58878251,58890767,58891567,58892824,	58850659,58850886,58855094,58860379,58860494,58861264,58875642,58876350,58878016,58890696,58891500,58892690,58895811,
Sumo1	1	chr1	-	59639434	59670834	59640268,59642489,59644594,59655532,	59642418,59644517,59655458,59670680,
Fam117b	1	chr1	+	59913006	59985348	59913752,59949204,59953024,59958435,59969097,59970711,59975003,	59949053,59952935,59958322,59968954,59970486,59974883,59981409,
Cd28	1	chr1	+	60746388	60773359	60746528,60763335,60765392,	60762979,60765277,60769657,
Eef1b2	1	chr1	+	63176831	63180486	63177291,63177876,63178565,63178898,63179373,	63177754,63178439,63178832,63179248,63179458,
Gm39653	1	chr1	+	63615968	63620821	63616379,	63620127,
Dytn	1	chr1	-	63622851	63686927	63623151,63633898,63641214,63643373,63647532,63659015,63661250,63664563,63664844,63674956,63675823,63677318,63678855,63685247,	63633418,63641055,63643303,63647397,63658870,63661139,63664400,63664773,63674856,63675738,63677117,63678781,63685101,63686755,
Mdh1b	1	chr1	-	63698827	63730318	63699037,63701641,63711166,63711591,63715355,63718660,63720018,63721630,63721942,63725720,	63701576,63711115,63711452,63715192,63718519,63719522,63721488,63721808,63725608,63730271,
4933402D24Rik	1	chr1	-	63754909	63769267	63756419,63768542,	63768385,63769181,
Crygd	1	chr1	-	65061838	65063440	65062182,65063301,	65063059,65063394,
Crygb	1	chr1	-	65080222	65082290	65080567,65082157,	65081915,65082247,
Cryga	1	chr1	-	65100389	65103363	65100725,65103223,	65102981,65103329,
Acadl	1	chr1	-	66830839	66863309	66831527,66837048,66838406,66841735,66843182,66845332,66848466,66853291,66854761,66857554,	66836962,66838279,66841622,66843081,66845168,66848400,66853127,66854624,66857399,66863173,
Abca12	1	chr1	-	71243090	71414910	71243404,71244869,71247237,71248437,71249958,71258225,71259499,71259898,71260985,71263665,71264883,71265977,71267606,71268236,71272469,71274500,71276198,71278905,71279461,71280593,71282952,71284181,71285738,71286655,71288756,71291518,71292569,71293515,71293670,71295056,71301034,71302946,71303645,71307126,71309887,71312700,71314169,71314642,71317273,71319994,71321512,71321851,71329270,71330365,71335761,71341575,71346764,71349202,71351805,71353761,71362754,71401744,	71244732,71247132,71248345,71249855,71258091,71259358,71259789,71260781,71263412,71264724,71265862,71267429,71268182,71272364,71274413,71276071,71278812,71279375,71280341,71282802,71283945,71285578,71286459,71288538,71291332,71292414,71293381,71293601,71294727,71300920,71302631,71303466,71307036,71309768,71312561,71313959,71314478,71317100,71319873,71321400,71321595,71329164,71330247,71335692,71341463,71346586,71349017,71351708,71353670,71362601,71401651,71414514,
Atic	1	chr1	+	71557156	71579403	71557274,71557623,71559302,71560955,71563847,71564557,71564967,71567939,71569070,71569925,71570929,71573036,71576133,71576799,71577941,	71557497,71559226,71560889,71563759,71564406,71564811,71567814,71568963,71569840,71570840,71572908,71576041,71576617,71577786,71578552,
Rpl37a	1	chr1	+	72711260	72713813	72711323,72711800,72712224,	72711672,72712142,72713502,
Igfbp5	1	chr1	-	72858065	72874865	72862508,72863262,72864080,	72863143,72863851,72873806,
Tnp1	1	chr1	-	73015074	73015899	73015325,	73015725,
Tmbim1	1	chr1	-	74288247	74304336	74289518,74289924,74290847,74291287,74291468,74291734,74292507,74292888,74293069,74294002,74295439,	74289871,74290752,74291200,74291431,74291695,74292457,74292835,74293005,74293908,74295198,74304123,
Ctdsp1	1	chr1	+	74391609	74397285	74391964,74393426,74393901,74394075,74394732,74395022,	74393278,74393797,74394019,74394640,74394837,74395456,
Vil1	1	chr1	+	74409384	74435560	74409436,74415154,74416040,74418556,74419677,74419905,74421455,74421639,74421877,74423080,74423775,74424000,74425695,74426731,74427385,74427623,74428255,74430685,74432431,	74415069,74415966,74418360,74419569,74419795,74421253,74421561,74421779,74422927,74423675,74423863,74425537,74426552,74427240,74427479,74428067,74430617,74432291,74434878,
Wnt10a	1	chr1	+	74792019	74804176	74792283,74793625,74800912,	74793363,74800533,74803123,
Nhej1	1	chr1	-	74967346	75125226	74967768,74968275,74968912,75045367,75046653,75048703,75048707,75054787,	74968169,74968795,75045309,75046501,75048687,75048706,75054776,75125136,
Des	1	chr1	+	75360292	75368579	75360992,75362218,75362408,75362726,75363019,75363691,75365371,75366842,	75362158,75362313,75362565,75362894,75363471,75365328,75366760,75367009,
Asic4	1	chr1	+	75450510	75474340	75451413,75469255,75469484,75469833,75470335,75472437,75472913,75473071,75473347,	75469111,75469357,75469671,75470279,75472284,75472822,75472992,75473243,75473519,
Tmem198	1	chr1	+	75479532	75485693	75479885,75480397,75483144,75484577,	75480193,75482569,75484375,75484847,
Gm2102	1	chr1	-	78214964	78218270	78217756,	78218192,
Kcne4	1	chr1	+	78816911	78820032	78816996,	78817611,
Mrpl44	1	chr1	+	79776018	79781445	79776311,79778326,79779666,	79777858,79779488,79780964,
Irs1	1	chr1	-	82233105	82291439	82237604,	82286777,
Col4a3	1	chr1	+	82586921	82722059	82587431,82641495,82643298,82648622,82649800,82650623,82651307,82652187,82653378,82655016,82655161,82656892,82657223,82660286,82660885,82662246,82662949,82664618,82666605,82666930,82669084,82669761,82670270,82671377,82672779,82674147,82676001,82676767,82678664,82679229,82679662,82680847,82682375,82682837,82689205,82690075,82690660,82693545,82696336,82696778,82697787,82700423,82700887,82708662,82710871,82711084,82711938,82715454,82716189,82716412,82718005,	82641439,82643209,82648578,82649756,82650561,82651254,82652161,82653301,82654954,82655126,82656851,82657146,82660224,82660826,82662202,82662896,82664577,82666521,82666895,82668920,82669672,82670175,82671307,82672597,82673979,82675909,82676666,82678567,82679079,82679549,82680680,82682286,82682703,82689107,82689986,82690521,82693419,82696256,82696680,82697740,82700238,82700757,82708590,82710800,82710959,82711840,82715242,82716012,82716298,82717833,82718800,
Dner	1	chr1	-	84369839	84696221	84370875,84384031,84395746,84406052,84418771,84445619,84476458,84494884,84534997,84580822,84583098,84585621,	84383785,84395615,84405939,84418649,84445395,84476345,84494731,84534852,84580656,84583004,84585313,84695453,
Gm2427	1	chr1	+	85496430	85514604	85498284,85501194,85503254,85506236,85511760,85512558,85513257,	85501090,85503112,85506189,85511645,85512453,85513114,85514506,
Itm2c	1	chr1	+	85894510	85908698	85894789,85903150,85905402,85906532,85907158,	85903010,85905214,85906422,85907008,85907547,
Psmd1	1	chr1	+	86064619	86139295	86064805,86070626,86071687,86071996,86076004,86077499,86078794,86082097,86083275,86085270,86086108,86086748,86088920,86090190,86092098,86094340,86116689,86118626,86126558,86128305,86130729,86132800,86133784,86137116,	86070583,86071614,86071827,86075799,86077356,86078568,86082037,86083147,86085182,86086030,86086575,86088809,86089994,86092003,86094276,86116575,86118510,86126456,86128136,86130637,86132714,86133638,86136963,86139080,
B3gnt7	1	chr1	+	86303221	86307305	86303554,	86305045,
Nppc	1	chr1	-	86666293	86670573	86666798,86669954,	86669644,86670349,
Alpi	1	chr1	-	87098002	87101606	87098964,87099168,87099561,87099783,87099977,87100205,87100621,87100863,87101146,87101380,	87099052,87099370,87099649,87099905,87100071,87100449,87100689,87101031,87101264,87101466,
Akp3	1	chr1	+	87124954	87128728	87125074,87125274,87125507,87125801,87126052,87126444,87126598,87126862,87127127,87127443,	87125158,87125392,87125627,87125880,87126310,87126526,87126728,87126936,87127330,87127530,
Chrnd	1	chr1	+	87190597	87200070	87190742,87191129,87191564,87192323,87192641,87192955,87195000,87195596,87195797,87197487,87197693,	87190975,87191520,87192214,87192486,87192846,87194800,87195485,87195683,87197283,87197575,87198580,
Kcnj13	1	chr1	-	87384577	87394729	87387038,87389405,	87388930,87394612,
Ugt1a10	1	chr1	+	88055411	88220002	88056336,88215175,88215882,88216357,	88215044,88215795,88216138,88218127,
Ugt1a9	1	chr1	+	88070779	88220002	88071678,88215175,88215882,88216357,	88215044,88215795,88216138,88218127,
Ugt1a8	1	chr1	+	88087828	88218998	88088721,88215175,88215882,88216357,	88215044,88215795,88216138,88218127,
Ugt1a7c	1	chr1	+	88095001	88220002	88095978,88215175,88215882,88216357,	88215044,88215795,88216138,88218127,
Ugt1a6b	1	chr1	+	88103257	88218998	88103378,88107799,88215175,88215882,88216357,	88106941,88215044,88215795,88216138,88218127,
Ugt1a6a	1	chr1	+	88134809	88220002	88134935,88139331,88215175,88215882,88216357,	88138473,88215044,88215795,88216138,88218127,
Ugt1a5	1	chr1	+	88166012	88220002	88166903,88215175,88215882,88216357,	88215044,88215795,88216138,88218127,
Ugt1a2	1	chr1	+	88200611	88220002	88201500,88215175,88215882,88216357,	88215044,88215795,88216138,88218127,
Ugt1a1	1	chr1	+	88211959	88220002	88212871,88215175,88215882,88216357,	88215044,88215795,88216138,88218127,
Gbx2	1	chr1	-	89927962	89931176	89929143,	89930233,
LOC102637806	1	chr1	+	89932075	89934593	89932148,89932686,89933235,	89932609,89933169,89933619,
Espnl	1	chr1	+	91322075	91348303	91322426,91323669,91325222,91327658,91334821,91340623,91341943,91342735,	91323479,91325036,91327476,91334690,91340509,91341846,91342541,91344315,
Klhl30	1	chr1	+	91351073	91362404	91351135,91354452,91355587,91357420,91357910,91358976,91359481,	91353606,91355452,91357334,91357755,91358788,91359336,91361009,
Twist2	1	chr1	+	91801461	91848034	91802149,	91847389,
Olfr1414	1	chr1	-	92511048	92518515	92512036,	92518316,
Dusp28	1	chr1	+	92906989	92908620	92907423,	92907565,
Capn10	1	chr1	+	92934408	92947948	92935014,92938076,92939519,92940500,92942623,92943466,92943941,92944897,92945278,92946973,92947260,	92937945,92939323,92940283,92942482,92943300,92943679,92944695,92945017,92946774,92947215,92947509,
Farp2	1	chr1	+	93512104	93621976	93512184,93528779,93560340,93561186,93563387,93567514,93569195,93570020,93574466,93576533,93576891,93577705,93579998,93600101,93603467,93604343,93605423,93607670,93610106,93612460,93613207,93617634,93618621,93619050,93620261,93620644,	93528569,93560236,93561144,93563309,93567417,93569081,93569873,93574371,93576370,93576823,93577648,93579740,93599923,93603378,93604210,93605342,93607433,93609976,93612392,93613118,93617552,93618503,93618893,93620154,93620493,93621224,
Bok	1	chr1	+	93685575	93695770	93685854,93686669,93689285,93694223,	93686418,93689157,93694060,93695037,
Gal3st2	1	chr1	+	93861344	93876494	93861619,93872541,93873848,	93872455,93873590,93874271,
Pdcd1	1	chr1	-	94038305	94052553	94039538,94040126,94040871,94041515,	94040092,94040710,94041156,94052415,
Fam174a	1	chr1	+	95313628	95335284	95314250,95325243,	95325109,95333936,
Gm7133	1	chr1	+	97162694	97310549	97163151,97165029,97183166,97189368,97213130,97218895,97238531,97243610,97257681,97269657,97290973,97293435,97302297,	97164772,97182978,97189272,97213012,97218786,97238387,97243415,97257528,97269470,97290909,97293298,97302135,97310504,
Phlpp1	1	chr1	+	106171869	106394245	106173447,106281559,106287116,106319015,106338883,106339670,106343579,106344920,106347180,106350687,106364441,106369176,106376291,106380422,106386521,106389902,	106281363,106286991,106318849,106338737,106339440,106343377,106344860,106347085,106350532,106364241,106369014,106376161,106380318,106386327,106389674,106392129,
Vps4b	1	chr1	-	106770788	106796725	106772548,106774147,106777489,106779050,106780110,106780660,106782785,106786770,106790085,106791789,	106774007,106777270,106778969,106779962,106780504,106782666,106786703,106789929,106791678,106796421,
Serpinb13	1	chr1	+	106980984	107001195	106981029,106982319,106982869,106995917,106996397,106998708,106999043,	106982138,106982813,106995789,106996280,106998566,106998888,107000420,
Serpinb3a	1	chr1	-	107045587	107052303	107046420,107047198,107047615,107048607,107049449,107051065,107051795,	107047043,107047473,107048490,107049327,107051009,107051609,107052293,
Serpinb3b	1	chr1	-	107153961	107161114	107154773,107155567,107155987,107156947,107157790,107159077,107159802,	107155412,107155845,107156830,107157668,107159021,107159616,107161080,
Serpinb3c	1	chr1	-	107271201	107278371	107272030,107272808,107273225,107274215,107275057,107276318,107277039,	107272653,107273083,107274098,107274935,107276262,107276853,107278327,
Serpinb11	1	chr1	+	107362314	107380475	107362359,107369563,107370848,107372273,107374192,107376915,107377660,	107369378,107370789,107372154,107374075,107376773,107377505,107379606,
Serpinb7	1	chr1	+	107422689	107452689	107422732,107428416,107434786,107435443,107446109,107448250,107450322,	107428231,107434736,107435327,107445992,107448108,107450176,107451609,
B020011L13Rik	1	chr1	+	117781135	117803359	117781230,117781514,117783007,117801899,	117781314,117782881,117800907,117802068,
Nifk	1	chr1	+	118321843	118333831	118321997,118323725,118327733,118329564,118330662,118332478,	118323582,118327625,118329353,118330606,118332344,118332750,
Inhbb	1	chr1	-	119415463	119422248	119418097,	119420627,
Tmem177	1	chr1	-	119907890	119913183	119911154,	119913133,
C1ql2	1	chr1	+	120340582	120343174	120341801,	120342395,
Marco	1	chr1	-	120474538	120505024	120474789,120476730,120477410,120477950,120479388,120484687,120484872,120485724,120485930,120488254,120488576,120490957,120492130,120493655,120494262,120494842,	120476554,120477366,120477852,120479344,120484625,120484774,120485689,120485832,120488147,120488532,120490913,120492032,120493620,120494044,120494741,120504669,
En1	1	chr1	+	120602487	120607991	120603921,	120606873,
Gpr39	1	chr1	+	125676996	125873862	125678192,	125872370,
Tmem163	1	chr1	-	127490342	127678021	127491660,127495859,127500295,127519441,127551417,127552804,127668770,	127495718,127500184,127519345,127551326,127552761,127668651,127677431,
Acmsd	1	chr1	+	127729413	127767564	127729542,127738595,127740039,127745825,127749225,127753881,127758099,127759831,127765978,	127738551,127739943,127745776,127748989,127753788,127758004,127759659,127765880,127766283,
Ccnt2	1	chr1	+	127774164	127804837	127774385,127775182,127791733,127793418,127795317,127797886,127799553,127801676,	127775101,127791605,127793358,127795255,127797841,127799390,127801606,127802162,
Map3k19	1	chr1	-	127813480	127855026	127815337,127817932,127820533,127824397,127829099,127830530,127832796,127834625,127838551,127840384,127841184,127847424,127850508,	127817235,127820387,127821977,127829056,127830271,127832724,127834535,127838439,127840269,127841030,127847236,127850313,127854737,
Lct	1	chr1	-	128284756	128328318	128285336,128286686,128287714,128289085,128292032,128293829,128294324,128295363,128298734,128301395,128304397,128308276,128310595,128311637,128313138,128319138,	128286456,128287491,128288951,128291923,128293627,128294126,128295073,128298466,128299839,128303752,128307556,128310517,128311535,128313055,128319059,128327658,
Yod1	1	chr1	+	130717327	130722073	130717811,	130718716,
Pigr	1	chr1	+	130826684	130852249	130826807,130834471,130841841,130845088,130846659,130847545,130848630,130849118,130849619,130849789,	130834373,130841497,130844435,130846327,130847213,130848438,130848991,130849488,130849731,130850801,
Fcmr	1	chr1	+	130865777	130880790	130865896,130874380,130875153,130876182,130877904,130878341,130878511,	130874048,130875022,130875963,130877753,130878183,130878453,130880475,
Il24	1	chr1	-	130882074	130887411	130882538,130883408,130883992,130884850,130885770,	130883334,130883834,130884788,130885577,130887252,
Il10	1	chr1	+	131019845	131024970	131020076,131021023,131021481,131022554,	131020964,131021329,131022489,131024176,
Avpr1b	1	chr1	+	131599114	131612000	131600671,	131609411,
Ctse	1	chr1	+	131638314	131675507	131638557,131662066,131662769,131663428,131664402,131668236,131670808,131672345,131672543,	131661876,131662613,131663311,131664284,131668037,131670686,131672204,131672445,131674781,
Slc41a1	1	chr1	+	131828012	131848863	131828393,131830990,131839222,131840248,131840999,131841274,131842132,131843028,131844053,131844486,	131830011,131839115,131840177,131840855,131841128,131841985,131842949,131843919,131844338,131846550,
Lrrn2	1	chr1	+	132880355	132940005	132880675,	132936981,
Ppp1r15b	1	chr1	+	133131166	133139800	133133615,	133136663,
Golt1a	1	chr1	+	133309823	133323026	133309911,133319372,133320331,133321054,	133319281,133320153,133320991,133321609,
Ren1	1	chr1	+	133350674	133360320	133350797,133354277,133354925,133355613,133356581,133358523,133359082,133359432,	133354127,133354802,133355495,133356385,133358404,133358938,133359334,133359977,
Snrpe	1	chr1	-	133603871	133610280	133604076,133606579,133608959,133609744,	133606501,133608897,133609718,133610164,
Fmod	1	chr1	+	134037254	134048280	134037582,134041202,	134040216,134046474,
Btg2	1	chr1	-	134074865	134079155	134077703,	134078912,
Myog	1	chr1	+	134290004	134292548	134290526,134291174,	134291093,134291674,
Rabif	1	chr1	+	134494639	134507889	134494809,	134506076,
Arl8a	1	chr1	+	135146834	135156268	135147100,135152551,135152866,135154269,135154475,135154783,	135152471,135152793,135154176,135154408,135154713,135155222,
Gpr37l1	1	chr1	-	135160250	135167681	135161695,	135166875,
Lmod1	1	chr1	+	135324813	135368065	135325270,135365169,	135363670,135366082,
Phlda3	1	chr1	+	135766085	135769134	135766894,	135768478,
Lad1	1	chr1	+	135818598	135833341	135819016,135825892,135828046,135828819,135829732,135830972,135831220,135831611,135831948,	135825755,135827164,135828715,135829689,135830900,135831083,135831525,135831874,135832312,
Atp6v1g3	1	chr1	+	138273738	138289462	138273847,138283766,	138283666,138287787,
2310009B15Rik	1	chr1	-	138851979	138856854	138852173,138853672,	138853571,138856581,
Cfhr1	1	chr1	-	139547064	139560222	139547920,139551002,139553695,139556508,139557633,	139550820,139553513,139556332,139557439,139560086,
Cfhr2	1	chr1	-	139810292	139858699	139811019,139813616,139821800,139822366,139831237,	139813434,139821624,139822172,139831064,139858555,
Cfh	1	chr1	-	140085855	140183411	140086522,140088840,140099046,140100984,140101758,140102546,140102884,140105571,140108671,140108940,140112606,140118763,140120053,140136323,140136890,140144104,140147825,140154660,140157336,140162651,140163136,	140088658,140098870,140100808,140101585,140102337,140102708,140105395,140108492,140108758,140112433,140118587,140119871,140136147,140136696,140143931,140147655,140154469,140157260,140162546,140162951,140183165,
B3galt2	1	chr1	+	143640697	143649937	143641342,	143646006,
Rgs2	1	chr1	-	143999338	144004149	144001874,144002282,144002841,144003053,	144002116,144002780,144002952,144004009,
Rgs1	1	chr1	-	144244669	144249104	144245487,144246353,144247967,144248559,	144246190,144247906,144248479,144248901,
Ptgs2	1	chr1	+	150100031	150108234	150100275,150101090,150101356,150102134,150102777,150103758,150104115,150104569,150105089,	150100974,150101213,150101991,150102596,150103675,150103869,150104283,150104942,150105373,
Tsen15	1	chr1	-	152370735	152386682	152371283,152371895,152383397,152383780,	152371754,152383262,152383699,152386459,
Apobec4	1	chr1	+	152750551	152757544	152750764,	152756193,
Arpc5	1	chr1	+	152766542	152775580	152766867,152768933,152771540,	152768861,152771364,152774260,
