WRAP73	0	chr1	-	3547331	3566637	3548221,	3548030,
WRAP73	0	chr1	-	3547331	3566637	3548902,	3548358,
WRAP73	0	chr1	-	3547331	3566637	3550067,	3549962,
WRAP73	0	chr1	-	3547331	3566637	3551638,	3551561,
WRAP73	0	chr1	-	3547331	3566637	3551858,	3551724,
WRAP73	0	chr1	-	3547331	3566637	3552594,	3552508,
WRAP73	0	chr1	-	3547331	3566637	3553662,	3553559,
WRAP73	0	chr1	-	3547331	3566637	3555386,	3555314,
WRAP73	0	chr1	-	3547331	3566637	3563346,	3563230,
WRAP73	0	chr1	-	3547331	3566637	3564124,	3563972,
TP73	1	chr1	+	3569084	3652765	3624355,	3624113,
TP73	1	chr1	+	3569084	3652765	3638771,	3638585,
TP73	1	chr1	+	3569084	3652765	3640033,	3639918,
TP73	1	chr1	+	3569084	3652765	3643788,	3643679,
TP73	1	chr1	+	3569084	3652765	3644334,	3644192,
TP73	1	chr1	+	3569084	3652765	3644781,	3644693,
TP73	1	chr1	+	3569084	3652765	3646012,	3645891,
TP73	1	chr1	+	3569084	3652765	3646712,	3646564,
TP73	1	chr1	+	3569084	3652765	3647629,	3647491,
TP73	1	chr1	+	3569084	3652765	3648120,	3648027,
DFFB	0	chr1	+	3773845	3801993	3775430,	3775282,
DFFB	0	chr1	+	3773845	3801993	3782564,	3782326,
DFFB	0	chr1	+	3773845	3801993	3786339,	3786169,
DFFB	0	chr1	+	3773845	3801993	3789136,	3789036,
C1orf174	0	chr1	-	3805689	3816849	3808380,	3807133,
CHD5	1	chr1	-	6161853	6240183	6166569,	6166455,
CHD5	1	chr1	-	6161853	6240183	6166839,	6166676,
CHD5	1	chr1	-	6161853	6240183	6170050,	6169855,
CHD5	1	chr1	-	6161853	6240183	6170586,	6170454,
CHD5	1	chr1	-	6161853	6240183	6171943,	6171835,
CHD5	1	chr1	-	6161853	6240183	6172337,	6172200,
CHD5	1	chr1	-	6161853	6240183	6173058,	6172969,
CHD5	1	chr1	-	6161853	6240183	6184167,	6184008,
CHD5	1	chr1	-	6161853	6240183	6184721,	6184577,
CHD5	1	chr1	-	6161853	6240183	6185293,	6185160,
CHD5	1	chr1	-	6161853	6240183	6185672,	6185584,
CHD5	1	chr1	-	6161853	6240183	6185918,	6185826,
CHD5	1	chr1	-	6161853	6240183	6186806,	6186632,
CHD5	1	chr1	-	6161853	6240183	6188278,	6188106,
CHD5	1	chr1	-	6161853	6240183	6188669,	6188559,
CHD5	1	chr1	-	6161853	6240183	6189129,	6188898,
CHD5	1	chr1	-	6161853	6240183	6190388,	6190208,
CHD5	1	chr1	-	6161853	6240183	6191808,	6191691,
CHD5	1	chr1	-	6161853	6240183	6194319,	6194188,
CHD5	1	chr1	-	6161853	6240183	6194919,	6194778,
CHD5	1	chr1	-	6161853	6240183	6195463,	6195290,
CHD5	1	chr1	-	6161853	6240183	6196698,	6196577,
CHD5	1	chr1	-	6161853	6240183	6196925,	6196788,
CHD5	1	chr1	-	6161853	6240183	6202388,	6202188,
CHD5	1	chr1	-	6161853	6240183	6202665,	6202474,
CHD5	1	chr1	-	6161853	6240183	6203991,	6203883,
CHD5	1	chr1	-	6161853	6240183	6204215,	6204084,
CHD5	1	chr1	-	6161853	6240183	6206483,	6206272,
CHD5	1	chr1	-	6161853	6240183	6209135,	6208914,
CHD5	1	chr1	-	6161853	6240183	6209472,	6209306,
CHD5	1	chr1	-	6161853	6240183	6211215,	6211092,
CHD5	1	chr1	-	6161853	6240183	6212596,	6212472,
CHD5	1	chr1	-	6161853	6240183	6214958,	6214720,
CHD5	1	chr1	-	6161853	6240183	6215777,	6215659,
CHD5	1	chr1	-	6161853	6240183	6219575,	6219396,
ICMT	0	chr1	-	6281253	6296000	6292179,	6291962,
ICMT	0	chr1	-	6281253	6296000	6293703,	6293534,
ICMT	0	chr1	-	6281253	6296000	6295830,	6295777,
TAS1R1	1	chr1	+	6615241	6639817	6636687,	6636475,
TAS1R1	1	chr1	+	6615241	6639817	6637130,	6637010,
KLHL21	1	chr1	-	6650784	6662929	6656113,	6655545,
KLHL21	1	chr1	-	6650784	6662929	6659512,	6659107,
TNFRSF9	0	chr1	-	7975954	8003225	7998390,	7998253,
TNFRSF9	0	chr1	-	7975954	8003225	7998888,	7998781,
PARK7	0	chr1	+	8021723	8045339	8022935,	8022823,
PARK7	0	chr1	+	8021723	8045339	8025485,	8025384,
PARK7	0	chr1	+	8021723	8045339	8029464,	8029405,
PARK7	0	chr1	+	8021723	8045339	8031023,	8030954,
PARK7	0	chr1	+	8021723	8045339	8037798,	8037712,
ERRFI1	0	chr1	-	8071779	8086368	8075460,	8075368,
SLC45A1	1	chr1	+	8384390	8404227	8385450,	8385358,
SLC45A1	1	chr1	+	8384390	8404227	8395650,	8395497,
SLC45A1	1	chr1	+	8384390	8404227	8398052,	8397876,
RERE	1	chr1	-	8412457	8877524	8415180,	8415003,
RERE	1	chr1	-	8412457	8877524	8415659,	8415479,
RERE	1	chr1	-	8412457	8877524	8416306,	8416160,
RERE	1	chr1	-	8412457	8877524	8418973,	8418256,
RERE	1	chr1	-	8412457	8877524	8420078,	8419824,
RERE	1	chr1	-	8412457	8877524	8421550,	8420135,
RERE	1	chr1	-	8412457	8877524	8421933,	8421823,
RERE	1	chr1	-	8412457	8877524	8422904,	8422743,
RERE	1	chr1	-	8412457	8877524	8424315,	8424116,
RERE	1	chr1	-	8412457	8877524	8424898,	8424806,
RERE	1	chr1	-	8412457	8877524	8526083,	8525985,
RERE	1	chr1	-	8412457	8877524	8557589,	8557465,
RERE	1	chr1	-	8412457	8877524	8601377,	8601273,
RERE	1	chr1	-	8412457	8877524	8616630,	8616534,
RERE	1	chr1	-	8412457	8877524	8617582,	8617477,
RERE	1	chr1	-	8412457	8877524	8684439,	8684369,
RERE	1	chr1	-	8412457	8877524	8716500,	8716032,
GPR157	0	chr1	-	9160364	9189229	9165739,	9165545,
GPR157	0	chr1	-	9160364	9189229	9171548,	9171335,
GPR157	0	chr1	-	9160364	9189229	9188840,	9188704,
GPR157	0	chr1	-	9160364	9189229	9188981,	9188908,
SLC25A33	1	chr1	+	9599541	9645237	9630416,	9630316,
TMEM201	0	chr1	+	9648980	9674907	9658683,	9658507,
TMEM201	0	chr1	+	9648980	9674907	9661512,	9661163,
TMEM201	0	chr1	+	9648980	9674907	9669969,	9669898,
TMEM201	0	chr1	+	9648980	9674907	9670863,	9670564,
TMEM201	0	chr1	+	9648980	9674907	9671948,	9671811,
PIK3CD	1	chr1	+	9711803	9788977	9770654,	9770482,
PIK3CD	1	chr1	+	9711803	9788977	9775827,	9775599,
PIK3CD	1	chr1	+	9711803	9788977	9776136,	9775907,
PIK3CD	1	chr1	+	9711803	9788977	9776677,	9776498,
PIK3CD	1	chr1	+	9711803	9788977	9777166,	9777017,
PIK3CD	1	chr1	+	9711803	9788977	9777684,	9777595,
PIK3CD	1	chr1	+	9711803	9788977	9778973,	9778752,
PIK3CD	1	chr1	+	9711803	9788977	9780075,	9779979,
PIK3CD	1	chr1	+	9711803	9788977	9780300,	9780170,
PIK3CD	1	chr1	+	9711803	9788977	9780719,	9780492,
PIK3CD	1	chr1	+	9711803	9788977	9780967,	9780800,
PIK3CD	1	chr1	+	9711803	9788977	9781306,	9781185,
PIK3CD	1	chr1	+	9711803	9788977	9781645,	9781502,
PIK3CD	1	chr1	+	9711803	9788977	9781918,	9781819,
PIK3CD	1	chr1	+	9711803	9788977	9782211,	9782033,
PIK3CD	1	chr1	+	9711803	9788977	9782414,	9782302,
PIK3CD	1	chr1	+	9711803	9788977	9782664,	9782586,
PIK3CD	1	chr1	+	9711803	9788977	9783354,	9783183,
PIK3CD	1	chr1	+	9711803	9788977	9784150,	9784027,
PIK3CD	1	chr1	+	9711803	9788977	9784479,	9784334,
PIK3CD	1	chr1	+	9711803	9788977	9784994,	9784862,
LZIC	0	chr1	-	9988997	10003387	9992030,	9991949,
LZIC	0	chr1	-	9988997	10003387	9992956,	9992861,
LZIC	0	chr1	-	9988997	10003387	9995685,	9995550,
LZIC	0	chr1	-	9988997	10003387	9996685,	9996577,
RBP7	1	chr1	+	10057274	10076078	10067806,	10067628,
KIF1B	1	chr1	+	10270863	10437995	10292492,	10292308,
KIF1B	1	chr1	+	10270863	10437995	10316381,	10316305,
KIF1B	1	chr1	+	10270863	10437995	10318730,	10318551,
KIF1B	1	chr1	+	10270863	10437995	10327616,	10327438,
KIF1B	1	chr1	+	10270863	10437995	10328321,	10328210,
KIF1B	1	chr1	+	10270863	10437995	10331637,	10331560,
KIF1B	1	chr1	+	10270863	10437995	10332364,	10332299,
KIF1B	1	chr1	+	10270863	10437995	10333089,	10333072,
KIF1B	1	chr1	+	10270863	10437995	10335561,	10335486,
KIF1B	1	chr1	+	10270863	10437995	10336457,	10336379,
KIF1B	1	chr1	+	10270863	10437995	10338186,	10338044,
KIF1B	1	chr1	+	10270863	10437995	10342591,	10342380,
KIF1B	1	chr1	+	10270863	10437995	10352180,	10352105,
KIF1B	1	chr1	+	10270863	10437995	10356723,	10356640,
KIF1B	1	chr1	+	10270863	10437995	10357135,	10356955,
KIF1B	1	chr1	+	10270863	10437995	10357304,	10357232,
KIF1B	1	chr1	+	10270863	10437995	10380194,	10380101,
KIF1B	1	chr1	+	10270863	10437995	10381915,	10381767,
KIF1B	1	chr1	+	10270863	10437995	10384953,	10384816,
KIF1B	1	chr1	+	10270863	10437995	10386417,	10386169,
KIF1B	1	chr1	+	10270863	10437995	10396800,	10396715,
KIF1B	1	chr1	+	10270863	10437995	10397261,	10397132,
KIF1B	1	chr1	+	10270863	10437995	10397591,	10397429,
KIF1B	1	chr1	+	10270863	10437995	10399917,	10399827,
KIF1B	1	chr1	+	10270863	10437995	10402226,	10402108,
KIF1B	1	chr1	+	10270863	10437995	10403345,	10403290,
KIF1B	1	chr1	+	10270863	10437995	10407885,	10407819,
KIF1B	1	chr1	+	10270863	10437995	10408791,	10408707,
KIF1B	1	chr1	+	10270863	10437995	10423402,	10423341,
KIF1B	1	chr1	+	10270863	10437995	10431320,	10431199,
KIF1B	1	chr1	+	10270863	10437995	10435104,	10434670,
DFFA	0	chr1	-	10516579	10532583	10523677,	10523488,
DFFA	0	chr1	-	10516579	10532583	10527389,	10527247,
DFFA	0	chr1	-	10516579	10532583	10529395,	10529234,
MASP2	1	chr1	-	11086580	11107280	11090307,	11090233,
MASP2	1	chr1	-	11086580	11107280	11094963,	11094885,
MASP2	1	chr1	-	11086580	11107280	11097868,	11097750,
MASP2	1	chr1	-	11086580	11107280	11103079,	11102932,
MASP2	1	chr1	-	11086580	11107280	11103592,	11103396,
MASP2	1	chr1	-	11086580	11107280	11106790,	11106613,
MASP2	1	chr1	-	11086580	11107280	11107176,	11106948,
EXOSC10	0	chr1	-	11126675	11159926	11134065,	11133991,
EXOSC10	0	chr1	-	11126675	11159926	11137500,	11137387,
EXOSC10	0	chr1	-	11126675	11159926	11137708,	11137658,
EXOSC10	0	chr1	-	11126675	11159926	11140606,	11140556,
EXOSC10	0	chr1	-	11126675	11159926	11140969,	11140821,
EXOSC10	0	chr1	-	11126675	11159926	11148255,	11148180,
EXOSC10	0	chr1	-	11126675	11159926	11150725,	11150611,
EXOSC10	0	chr1	-	11126675	11159926	11151236,	11151071,
EXOSC10	0	chr1	-	11126675	11159926	11151654,	11151550,
EXOSC10	0	chr1	-	11126675	11159926	11155938,	11155815,
EXOSC10	0	chr1	-	11126675	11159926	11158213,	11158077,
MAD2L2	0	chr1	-	11734537	11751707	11736197,	11736103,
MAD2L2	0	chr1	-	11734537	11751707	11737005,	11736866,
MAD2L2	0	chr1	-	11734537	11751707	11737671,	11737600,
MAD2L2	0	chr1	-	11734537	11751707	11740528,	11740410,
AGTRAP	0	chr1	+	11796212	11810822	11805894,	11805860,
AGTRAP	0	chr1	+	11796212	11810822	11806280,	11805987,
AGTRAP	0	chr1	+	11796212	11810822	11807602,	11807497,
AGTRAP	0	chr1	+	11796212	11810822	11808667,	11808472,
MTHFR	0	chr1	-	11845780	11863302	11852436,	11852335,
MTHFR	0	chr1	-	11845780	11863302	11854146,	11853964,
MTHFR	0	chr1	-	11845780	11863302	11854595,	11854415,
MTHFR	0	chr1	-	11845780	11863302	11854920,	11854786,
MTHFR	0	chr1	-	11845780	11863302	11863186,	11862938,
CLCN6	1	chr1	+	11866268	11903201	11867247,	11867188,
CLCN6	1	chr1	+	11866268	11903201	11875968,	11875903,
CLCN6	1	chr1	+	11866268	11903201	11876737,	11876672,
CLCN6	1	chr1	+	11866268	11903201	11879611,	11879545,
CLCN6	1	chr1	+	11866268	11903201	11884610,	11884543,
CLCN6	1	chr1	+	11866268	11903201	11886281,	11886213,
CLCN6	1	chr1	+	11866268	11903201	11887278,	11887146,
CLCN6	1	chr1	+	11866268	11903201	11888276,	11888163,
CLCN6	1	chr1	+	11866268	11903201	11888681,	11888515,
CLCN6	1	chr1	+	11866268	11903201	11894087,	11893934,
CLCN6	1	chr1	+	11866268	11903201	11894452,	11894293,
CLCN6	1	chr1	+	11866268	11903201	11894647,	11894541,
CLCN6	1	chr1	+	11866268	11903201	11896210,	11896024,
CLCN6	1	chr1	+	11866268	11903201	11897213,	11897056,
CLCN6	1	chr1	+	11866268	11903201	11897556,	11897400,
CLCN6	1	chr1	+	11866268	11903201	11898499,	11898392,
KIAA2013	0	chr1	-	11979648	11986480	11983546,	11982693,
MFN2	1	chr1	+	12040238	12073571	12049400,	12049222,
MFN2	1	chr1	+	12040238	12073571	12052747,	12052612,
MFN2	1	chr1	+	12040238	12073571	12056375,	12056213,
MFN2	1	chr1	+	12040238	12073571	12057478,	12057354,
MFN2	1	chr1	+	12040238	12073571	12058935,	12058827,
MFN2	1	chr1	+	12040238	12073571	12059152,	12059045,
MFN2	1	chr1	+	12040238	12073571	12061611,	12061458,
MFN2	1	chr1	+	12040238	12073571	12061893,	12061826,
MFN2	1	chr1	+	12040238	12073571	12062160,	12062039,
MFN2	1	chr1	+	12040238	12073571	12064175,	12064049,
MFN2	1	chr1	+	12040238	12073571	12064984,	12064882,
MFN2	1	chr1	+	12040238	12073571	12065988,	12065768,
MFN2	1	chr1	+	12040238	12073571	12066750,	12066595,
MIIP	0	chr1	+	12079523	12092102	12082974,	12082890,
MIIP	0	chr1	+	12079523	12092102	12089951,	12089822,
DHRS3	1	chr1	-	12627939	12677737	12632881,	12632756,
DHRS3	1	chr1	-	12627939	12677737	12639440,	12639321,
EFHD2	1	chr1	+	15736391	15756839	15752514,	15752367,
EFHD2	1	chr1	+	15736391	15756839	15753780,	15753646,
CASP9	1	chr1	-	15818765	15850790	15821947,	15821768,
CASP9	1	chr1	-	15818765	15850790	15831253,	15831106,
CASP9	1	chr1	-	15818765	15850790	15832574,	15832485,
CASP9	1	chr1	-	15818765	15850790	15833628,	15833394,
CASP9	1	chr1	-	15818765	15850790	15844890,	15844605,
PLEKHM2	0	chr1	+	16010827	16061264	16042838,	16042732,
PLEKHM2	0	chr1	+	16010827	16061264	16043311,	16043202,
PLEKHM2	0	chr1	+	16010827	16061264	16044487,	16044388,
PLEKHM2	0	chr1	+	16010827	16061264	16047883,	16047824,
PLEKHM2	0	chr1	+	16010827	16061264	16052040,	16051812,
PLEKHM2	0	chr1	+	16010827	16061264	16054327,	16053509,
PLEKHM2	0	chr1	+	16010827	16061264	16055685,	16055597,
PLEKHM2	0	chr1	+	16010827	16061264	16059024,	16058845,
PLEKHM2	0	chr1	+	16010827	16061264	16059223,	16059107,
TMEM82	0	chr1	+	16068917	16074477	16069689,	16069515,
TMEM82	0	chr1	+	16068917	16074477	16071075,	16070655,
TMEM82	0	chr1	+	16068917	16074477	16073549,	16073362,
FBLIM1	1	chr1	+	16083154	16113089	16094058,	16093871,
FBLIM1	1	chr1	+	16083154	16113089	16095125,	16095023,
SPEN	1	chr1	+	16174359	16266955	16199631,	16199311,
SPEN	1	chr1	+	16174359	16266955	16235976,	16235816,
SPEN	1	chr1	+	16174359	16266955	16237796,	16237596,
SPEN	1	chr1	+	16174359	16266955	16245546,	16245421,
SPEN	1	chr1	+	16174359	16266955	16246012,	16245899,
SPEN	1	chr1	+	16174359	16266955	16264140,	16263658,
SPEN	1	chr1	+	16174359	16266955	16264501,	16264307,
SPEN	1	chr1	+	16174359	16266955	16265371,	16265197,
EPHA2	1	chr1	-	16450832	16482582	16475542,	16474873,
SZRD1	0	chr1	+	16693578	16724637	16719977,	16719723,
NECAP2	1	chr1	+	16767167	16786573	16770227,	16770127,
NECAP2	1	chr1	+	16767167	16786573	16774469,	16774365,
NECAP2	1	chr1	+	16767167	16786573	16774636,	16774555,
NECAP2	1	chr1	+	16767167	16786573	16775696,	16775588,
NECAP2	1	chr1	+	16767167	16786573	16778510,	16778333,
ATP13A2	1	chr1	-	17312453	17338267	17322973,	17322881,
ATP13A2	1	chr1	-	17312453	17338267	17326637,	17326506,
ATP13A2	1	chr1	-	17312453	17338267	17326807,	17326741,
ATP13A2	1	chr1	-	17312453	17338267	17328598,	17328529,
EMC1	0	chr1	-	19542158	19578046	19546192,	19546063,
EMC1	0	chr1	-	19542158	19578046	19553944,	19553807,
EMC1	0	chr1	-	19542158	19578046	19559267,	19559118,
EMC1	0	chr1	-	19542158	19578046	19561746,	19561624,
EMC1	0	chr1	-	19542158	19578046	19563732,	19563636,
EMC1	0	chr1	-	19542158	19578046	19564633,	19564511,
EMC1	0	chr1	-	19542158	19578046	19565351,	19565289,
EMC1	0	chr1	-	19542158	19578046	19565796,	19565725,
EMC1	0	chr1	-	19542158	19578046	19566479,	19566312,
EMC1	0	chr1	-	19542158	19578046	19567636,	19567510,
EMC1	0	chr1	-	19542158	19578046	19568967,	19568839,
EMC1	0	chr1	-	19542158	19578046	19570201,	19570108,
EMC1	0	chr1	-	19542158	19578046	19570509,	19570444,
EMC1	0	chr1	-	19542158	19578046	19571524,	19571233,
TMCO4	0	chr1	-	20008706	20126410	20021044,	20020927,
TMCO4	0	chr1	-	20008706	20126410	20027378,	20027261,
TMCO4	0	chr1	-	20008706	20126410	20063949,	20063865,
TMCO4	0	chr1	-	20008706	20126410	20066453,	20066317,
TMCO4	0	chr1	-	20008706	20126410	20067434,	20067270,
TMCO4	0	chr1	-	20008706	20126410	20072144,	20072095,
TMCO4	0	chr1	-	20008706	20126410	20073092,	20072949,
TMCO4	0	chr1	-	20008706	20126410	20073753,	20073656,
TMCO4	0	chr1	-	20008706	20126410	20082259,	20082127,
TMCO4	0	chr1	-	20008706	20126410	20097975,	20097801,
TMCO4	0	chr1	-	20008706	20126410	20107259,	20107073,
DDOST	0	chr1	-	20978260	20988037	20979220,	20979114,
DDOST	0	chr1	-	20978260	20988037	20979464,	20979344,
DDOST	0	chr1	-	20978260	20988037	20982272,	20982169,
DDOST	0	chr1	-	20978260	20988037	20982680,	20982594,
DDOST	0	chr1	-	20978260	20988037	20987484,	20987374,
ALPL	1	chr1	+	21835865	21904905	21887238,	21887119,
ALPL	1	chr1	+	21835865	21904905	21887705,	21887590,
ALPL	1	chr1	+	21835865	21904905	21889777,	21889603,
ALPL	1	chr1	+	21835865	21904905	21890709,	21890534,
ALPL	1	chr1	+	21835865	21904905	21900292,	21900158,
CDC42	1	chr1	+	22379120	22419416	22405076,	22404922,
CDC42	1	chr1	+	22379120	22419416	22408287,	22408215,
CDC42	1	chr1	+	22379120	22419416	22413041,	22412932,
CDC42	1	chr1	+	22379120	22419416	22413359,	22413162,
ZBTB40	0	chr1	+	22778344	22857650	22816789,	22816373,
ZBTB40	0	chr1	+	22778344	22857650	22817138,	22816928,
ZBTB40	0	chr1	+	22778344	22857650	22818026,	22817893,
ZBTB40	0	chr1	+	22778344	22857650	22828177,	22827985,
ZBTB40	0	chr1	+	22778344	22857650	22828934,	22828792,
ZBTB40	0	chr1	+	22778344	22857650	22832734,	22832542,
ZBTB40	0	chr1	+	22778344	22857650	22834630,	22834494,
ZBTB40	0	chr1	+	22778344	22857650	22835224,	22835023,
ZBTB40	0	chr1	+	22778344	22857650	22835726,	22835593,
ZBTB40	0	chr1	+	22778344	22857650	22837840,	22837672,
ZBTB40	0	chr1	+	22778344	22857650	22838627,	22838169,
ZBTB40	0	chr1	+	22778344	22857650	22848956,	22848870,
ZBTB40	0	chr1	+	22778344	22857650	22852875,	22852695,
EPHA8	1	chr1	+	22890057	22930087	22903373,	22902710,
EPHA8	1	chr1	+	22890057	22930087	22913128,	22912973,
C1QA	1	chr1	+	22962999	22966101	22964272,	22964103,
EPHB2	1	chr1	+	23037463	23240763	23107978,	23107914,
EPHB2	1	chr1	+	23037463	23240763	23111569,	23110885,
EPHB2	1	chr1	+	23037463	23240763	23189685,	23189530,
EPHB2	1	chr1	+	23037463	23240763	23191705,	23191370,
EPHB2	1	chr1	+	23037463	23240763	23208976,	23208852,
EPHB2	1	chr1	+	23037463	23240763	23219539,	23219377,
EPHB2	1	chr1	+	23037463	23240763	23222073,	23221965,
EPHB2	1	chr1	+	23037463	23240763	23222971,	23222904,
EPHB2	1	chr1	+	23037463	23240763	23232602,	23232480,
EPHB2	1	chr1	+	23037463	23240763	23234661,	23234446,
EPHB2	1	chr1	+	23037463	23240763	23235664,	23235515,
EPHB2	1	chr1	+	23037463	23240763	23237068,	23236875,
EPHB2	1	chr1	+	23037463	23240763	23239092,	23238937,
EPHB2	1	chr1	+	23037463	23240763	23240057,	23239955,
KDM1A	1	chr1	+	23345941	23410182	23357127,	23356962,
KDM1A	1	chr1	+	23345941	23410182	23370979,	23370920,
KDM1A	1	chr1	+	23345941	23410182	23377013,	23376880,
KDM1A	1	chr1	+	23345941	23410182	23380332,	23380254,
KDM1A	1	chr1	+	23345941	23410182	23381654,	23381562,
KDM1A	1	chr1	+	23345941	23410182	23395644,	23395554,
KDM1A	1	chr1	+	23345941	23410182	23397852,	23397718,
KDM1A	1	chr1	+	23345941	23410182	23399896,	23399767,
KDM1A	1	chr1	+	23345941	23410182	23405670,	23404760,
KDM1A	1	chr1	+	23345941	23410182	23406160,	23406046,
KDM1A	1	chr1	+	23345941	23410182	23408859,	23408713,
PITHD1	0	chr1	+	24104895	24114722	24106438,	24106354,
PITHD1	0	chr1	+	24104895	24114722	24112269,	24112165,
