EGFL7	1	chr9	+	139553308	139567130	139564782,	139564621,
FBXW5	0	chr9	-	139834887	139839102	139836478,	139836207,
DPP7	1	chr9	-	140004994	140009170	140007948,	140007813,
CDC123	0	chr10	+	12237965	12292587	12288276,	12288053,
RHOBTB1	1	chr10	-	62629196	62704005	62631409,	62631202,
PLEKHA1	1	chr10	+	124134212	124202118	124187936,	124187792,
CPXM2	1	chr10	-	125505152	125651330	125514278,	125514179,
EIF4G2	1	chr11	-	10818597	10829520	10820660,	10820532,
EIF4G2	1	chr11	-	10818597	10829520	10822194,	10821979,
SLC39A13	1	chr11	+	47430182	47438047	47436026,	47435976,
CTNND1	1	chr11	+	57520715	57587018	57581845,	57581783,
ARCN1	0	chr11	+	118443168	118473643	118468626,	118468422,
P3H3	0	chr12	+	6937575	6949015	6942973,	6942906,
VEZT	0	chr12	+	95611522	95696566	95663807,	95663689,
ATP2A2	1	chr12	+	110719486	110785131	110783923,	110783806,
MLEC	0	chr12	+	121124672	121139667	121134493,	121134119,
MPHOSPH8	0	chr13	+	20207821	20247599	20245104,	20244767,
RAP2A	1	chr13	+	98086476	98121382	98094104,	98094022,
ITGBL1	1	chr13	+	102104966	102368794	102345294,	102344935,
CUL4A	1	chr13	+	113863858	113917896	113915073,	113914800,
LGALS3	1	chr14	+	55595762	55612121	55604109,	55604088,
PLEKHH1	1	chr14	+	68000018	68056329	68053173,	68053085,
PAPLN	1	chr14	+	73706324	73739462	73735440,	73735218,
LIN52	0	chr14	+	74551499	74667938	74567941,	74567858,
TSHR	1	chr14	+	81421387	81612646	81606211,	81606023,
TRMT61A	0	chr14	+	103995521	104003410	103996486,	103996201,
ZNF609	1	chr15	+	64791491	64978267	64973586,	64973508,
SNX33	1	chr15	+	75940247	75954642	75942649,	75941902,
EME2	1	chr16	+	1823208	1826312	1825987,	1825798,
DRC7	0	chr16	+	57728712	57765365	57736042,	57735848,
HSD11B2	1	chr16	+	67465020	67471456	67468867,	67466087,
ZDHHC7	1	chr16	-	85007787	85045141	85022479,	85022358,
DPH1	0	chr17	+	1933404	1946724	1944475,	1944397,
DPH1	0	chr17	+	1933404	1946724	1944915,	1944775,
RAP1GAP2	1	chr17	+	2699732	2941033	2937561,	2936686,
CTNS	0	chr17	+	3539762	3564832	3563269,	3561516,
MPRIP	1	chr17	+	16946163	17088874	17083983,	17083921,
STARD3	1	chr17	+	37793318	37819737	37814279,	37814226,
PSMD3	0	chr17	+	38137050	38154213	38153046,	38152954,
RAD51C	1	chr17	+	56769934	56812972	56798173,	56798107,
BCAS3	0	chr17	+	58755233	59470192	59466069,	59465979,
ENGASE	0	chr17	+	77071027	77082778	77081816,	77081702,
RNMT	0	chr18	+	13726660	13764557	13760207,	13759941,
THOP1	1	chr19	+	2785458	2815805	2812370,	2812197,
PSMF1	0	chr20	+	1093906	1148426	1143827,	1143774,
TOMM34	1	chr20	-	43570771	43589127	43580643,	43580474,
TCEA2	1	chr20	+	62694497	62703699	62695482,	62695245,
BACE2	1	chr21	+	42539728	42648524	42629253,	42629085,
COL6A1	1	chr21	+	47401651	47424964	47422624,	47422403,
MIEF1	1	chr22	+	39898358	39914137	39910229,	39909522,
TRABD	0	chr22	+	50624344	50637993	50636615,	50636504,
MSN	1	chrX	+	64887537	64961793	64958512,	64958387,
PLS3	1	chrX	+	114795509	114885181	114881993,	114881870,
UBE2A	1	chrX	+	118708430	118718388	118715559,	118715470,
UBE2J2	1	chr1	-	1189850	1209265	1201670,	1201478,
MEGF6	1	chr1	-	3406490	3528059	3407523,	3407476,
MFN2	1	chr1	+	12040238	12073571	12052520,	12052336,
P3H1	0	chr1	-	43212046	43232694	43217505,	43217312,
PODN	1	chr1	+	53527885	53551174	53529231,	53529042,
TMEM59	1	chr1	-	54492354	54519111	54514355,	54514323,
SRSF11	1	chr1	+	70671407	70718735	70712832,	70712800,
PRKACB	1	chr1	+	84609954	84704181	84640739,	84640716,
REG4	1	chr1	-	120336641	120354203	120351825,	120351652,
TIMM17A	1	chr1	+	201924619	201939789	201932052,	201931232,
RCOR3	1	chr1	+	211432775	211487361	211433071,	211432921,
WDR26	0	chr1	-	224572845	224622001	224589811,	224589706,
COG2	0	chr1	+	230778238	230829728	230797303,	230797071,
DESI2	0	chr1	+	244816237	244872335	244817327,	244817215,
TMEM18	0	chr2	-	667335	677439	676238,	675758,
DNAJC27	0	chr2	-	25166505	25194963	25176504,	25176419,
AGBL5	1	chr2	+	27274549	27293488	27275411,	27275201,
GPN1	0	chr2	+	27851863	27873711	27852309,	27852242,
LBH	0	chr2	+	30454397	30482894	30479669,	30479568,
VIT	1	chr2	+	36923833	37041930	37000990,	37000857,
SOS1	1	chr2	-	39208537	39348192	39216455,	39216411,
EVA1A	1	chr2	-	75719444	75788039	75749613,	75749491,
SUCLG1	1	chr2	-	84650647	84686604	84685688,	84685577,
LIMS2	1	chr2	-	128396001	128422120	128401164,	128401070,
PRPF40A	1	chr2	-	153508107	153574495	153549990,	153549672,
GALNT3	1	chr2	-	166604101	166651192	166627893,	166627775,
SLC25A12	1	chr2	-	172640880	172750762	172702368,	172702237,
CHRNA1	1	chr2	-	175612320	175629200	175622748,	175622674,
ATF2	1	chr2	-	175936982	176032934	175997485,	175997423,
DNAJC10	1	chr2	+	183580999	183659191	183619532,	183619430,
PPIL3	1	chr2	-	201735679	201753877	201742327,	201742220,
CARF	0	chr2	+	203776937	203851786	203789138,	203789020,
IDH1	1	chr2	-	209100951	209119857	209118683,	209118610,
PASK	1	chr2	-	242045514	242088919	242048222,	242047882,
IQSEC1	1	chr3	-	12938719	13009168	12944322,	12944273,
RBSN	0	chr3	-	15111580	15140655	15116924,	15116797,
OXNAD1	0	chr3	+	16306706	16347594	16313828,	16313628,
TBC1D5	1	chr3	-	17198654	17782399	17628049,	17627845,
KCNH8	1	chr3	+	19189946	19577138	19388226,	19388144,
NGLY1	0	chr3	-	25760604	25825042	25777891,	25777800,
ANO10	1	chr3	-	43407340	43663560	43414339,	43414220,
ABHD5	1	chr3	+	43732362	43760541	43743500,	43743404,
FAM107A	1	chr3	-	58549844	58563491	58556150,	58556053,
ABI3BP	1	chr3	-	100468179	100712359	100529321,	100529256,
ABI3BP	1	chr3	-	100468179	100712359	100530121,	100530074,
ABI3BP	1	chr3	-	100468179	100712359	100530643,	100530572,
B4GALT4	1	chr3	-	118930579	118959486	118959377,	118959163,
ITGB5	1	chr3	-	124480795	124606144	124576160,	124576079,
CFAP100	0	chr3	+	126113782	126155398	126114272,	126114168,
PCOLCE2	1	chr3	-	142536711	142608045	142562151,	142562087,
MBNL1	1	chr3	+	151985829	152183568	152175982,	152175919,
MECOM	1	chr3	-	168801287	168864093	168804353,	168804301,
MYNN	1	chr3	+	169490619	169506969	169491885,	169491819,
ECT2	1	chr3	+	172468472	172539264	172536604,	172536338,
PEX5L	1	chr3	-	179512746	179754718	179691106,	179690947,
MXD4	1	chr4	-	2249159	2264021	2260784,	2260612,
METAP1	1	chr4	+	99916771	99983964	99957240,	99957194,
CFI	1	chr4	-	110661850	110723335	110678939,	110678919,
RAPGEF2	1	chr4	+	160188889	160281321	160272285,	160272211,
EXOC3	1	chr5	+	443273	467411	445179,	445041,
DNAJC21	0	chr5	+	34929698	34955305	34949782,	34949648,
PRKAA1	1	chr5	-	40759481	40798300	40775118,	40775030,
MCTP1	1	chr5	-	94040805	94620279	94253678,	94253601,
SLC25A46	0	chr5	+	110074695	110098484	110091821,	110091696,
APC	1	chr5	+	112073585	112181936	112074157,	112074050,
C5orf24	0	chr5	+	134181370	134194799	134182553,	134182353,
SAP30L	1	chr5	+	153825517	153840614	153832059,	153832016,
THG1L	0	chr5	+	157158205	157168456	157165742,	157165630,
MAPK9	1	chr5	-	179660594	179719071	179707036,	179706796,
TPMT	0	chr6	-	18128542	18155305	18133797,	18133641,
FBXO9	0	chr6	+	52930257	52964401	52932819,	52932703,
FBXO9	0	chr6	+	52930257	52964401	52959639,	52959490,
BAG2	0	chr6	+	57037124	57054631	57039193,	57039001,
IBTK	1	chr6	-	82879700	82957471	82884719,	82884615,
PGM3	0	chr6	-	83874592	83903012	83901042,	83900906,
OSTM1	0	chr6	-	108362613	108395941	108370787,	108370736,
CDK19	1	chr6	-	110931181	111136519	111095140,	111095079,
HIVEP2	1	chr6	-	143072604	143158184	143104752,	143104658,
ANKMY2	0	chr7	-	16639401	16685442	16684437,	16684310,
TRA2A	1	chr7	-	23544399	23571660	23570889,	23570800,
NUP205	0	chr7	+	135242667	135333505	135330725,	135330589,
GALNT11	1	chr7	+	151722778	151819432	151814123,	151813989,
RNF32	0	chr7	+	156433441	156469818	156435781,	156435671,
FAM167A	1	chr8	-	11278972	11324276	11303079,	11302929,
CNOT7	1	chr8	-	17082473	17104387	17090084,	17089936,
SH2D4A	1	chr8	+	19171128	19253729	19214794,	19214714,
PPP2R2A	1	chr8	+	26149007	26230196	26197489,	26197419,
SNX16	0	chr8	-	82711822	82754521	82752678,	82752433,
ANKRD46	1	chr8	-	101533000	101571987	101545539,	101545437,
PTK2	1	chr8	-	141667999	142011332	141931231,	141930913,
GLIPR2	0	chr9	+	36136742	36163910	36145038,	36144904,
SECISBP2	1	chr9	+	91933421	91974565	91949070,	91948940,
NANS	0	chr9	+	100819021	100845357	100838014,	100837852,
SUSD1	0	chr9	-	114803065	114937688	114814629,	114814435,
STRBP	1	chr9	-	125886988	126030843	125930537,	125930468,
ST6GALNAC4	1	chr9	-	130670165	130679305	130678773,	130678687,
TBC1D13	1	chr9	+	131549483	131572711	131552228,	131552153,
NTMT1	1	chr9	+	132371163	132398209	132390994,	132390886,
SETX	1	chr9	-	135136743	135230372	135144876,	135144790,
ACBD5	1	chr10	-	27484146	27531059	27509393,	27509302,
ZNF438	0	chr10	-	31133563	31273355	31273355,	31273298,
R3HCC1L	1	chr10	+	99894381	100004651	99922732,	99922640,
CALHM2	1	chr10	-	105206543	105212159	105210939,	105210840,
UROS	0	chr10	-	127477147	127511796	127485430,	127485359,
NAP1L4	1	chr11	-	2965667	3013607	3012222,	3012139,
DENND5A	1	chr11	-	9160372	9286937	9161795,	9161736,
MICAL2	1	chr11	+	12132138	12285332	12270793,	12270731,
DNAJC24	0	chr11	+	31391387	31453396	31451153,	31451030,
PEX16	0	chr11	-	45931725	45939606	45938692,	45938525,
ATG13	0	chr11	+	46639091	46694591	46639925,	46639810,
EED	0	chr11	+	85955586	85989778	85981199,	85981125,
SLC36A4	1	chr11	-	92877337	92931129	92903387,	92903277,
ELMOD1	1	chr11	+	107461975	107536686	107496258,	107496123,
USP28	1	chr11	-	113668596	113746292	113691384,	113691014,
IL10RA	0	chr11	+	117857063	117872194	117857528,	117857322,
HINFP	1	chr11	+	118992297	119006754	118992723,	118992493,
MCAM	1	chr11	-	119179239	119187826	119186770,	119186693,
TBCEL	1	chr11	+	120894781	120957805	120906653,	120906442,
HYLS1	0	chr11	+	125753509	125770539	125769053,	125768999,
SLC6A13	1	chr12	-	329791	372002	333011,	332912,
CLSTN3	1	chr12	+	7282795	7311541	7291412,	7291332,
RASSF8	1	chr12	+	26111991	26225802	26148063,	26147937,
FGD4	1	chr12	+	32655094	32798984	32753443,	32753344,
SMUG1	0	chr12	-	54575059	54582778	54581686,	54581603,
NT5DC3	1	chr12	-	104166088	104234975	104179525,	104179349,
RAB35	1	chr12	-	120532899	120554643	120546507,	120546396,
SPPL3	1	chr12	-	121200313	121342174	121340120,	121339681,
CLIP1	1	chr12	-	122755981	122907116	122884790,	122884679,
ZCCHC8	0	chr12	-	122957446	122985620	122975600,	122975482,
MTIF3	0	chr13	-	28009780	28024701	28024055,	28023989,
B3GLCT	0	chr13	+	31774073	31906413	31857443,	31857206,
SMAD9	1	chr13	-	37418968	37494375	37441520,	37441410,
FNDC3A	1	chr13	+	49550048	49783915	49775365,	49775053,
DHRS12	1	chr13	-	52342129	52378259	52351489,	52351379,
STXBP6	1	chr14	-	25278862	25519270	25479846,	25479731,
PPP4R4	0	chr14	+	94640649	94746072	94693715,	94693623,
AKT1	1	chr14	-	105235686	105260461	105259547,	105259464,
USP8	1	chr15	+	50716579	50791973	50776558,	50776472,
RAB27A	1	chr15	-	55495167	55582013	55562482,	55562363,
STOML1	1	chr15	-	74271264	74284689	74283286,	74283156,
CTSH	1	chr15	-	79213400	79237433	79224380,	79224211,
ARNT2	1	chr15	+	80696693	80890278	80735366,	80735178,
DECR2	1	chr16	+	451826	462487	456952,	456685,
DEXI	0	chr16	-	11022748	11035988	11027861,	11027701,
LYRM1	0	chr16	+	20911224	20935585	20922586,	20922505,
SGF29	0	chr16	+	28565247	28603111	28602256,	28602094,
CETP	0	chr16	+	56995762	57017757	57007422,	57007243,
CHTF8	0	chr16	-	69151913	69166473	69155396,	69155339,
MPRIP	1	chr17	+	16946163	17088874	16979101,	16979024,
MPRIP	1	chr17	+	16946163	17088874	16981390,	16981325,
MPRIP	1	chr17	+	16946163	17088874	17030167,	17030016,
MPRIP	1	chr17	+	16946163	17088874	17035015,	17034931,
MPRIP	1	chr17	+	16946163	17088874	17039764,	17039533,
MPRIP	1	chr17	+	16946163	17088874	17041389,	17041230,
MPRIP	1	chr17	+	16946163	17088874	17046079,	17045941,
MPRIP	1	chr17	+	16946163	17088874	17046983,	17046870,
MPRIP	1	chr17	+	16946163	17088874	17049406,	17049350,
MPRIP	1	chr17	+	16946163	17088874	17050701,	17050633,
MPRIP	1	chr17	+	16946163	17088874	17053547,	17053458,
MPRIP	1	chr17	+	16946163	17088874	17057729,	17057620,
MPRIP	1	chr17	+	16946163	17088874	17062316,	17061681,
MPRIP	1	chr17	+	16946163	17088874	17064738,	17064554,
MPRIP	1	chr17	+	16946163	17088874	17075179,	17075032,
MPRIP	1	chr17	+	16946163	17088874	17076129,	17076012,
MPRIP	1	chr17	+	16946163	17088874	17077389,	17077230,
MPRIP	1	chr17	+	16946163	17088874	17078726,	17078607,
MPRIP	1	chr17	+	16946163	17088874	17079826,	17079740,
SLC47A2	1	chr17	-	19581601	19619919	19587352,	19587015,
LYRM9	1	chr17	-	26205340	26219347	26207209,	26207147,
LYRM9	1	chr17	-	26205340	26219347	26210156,	26209965,
ORMDL3	1	chr17	-	38077294	38083854	38081624,	38081422,
FKBP10	1	chr17	+	39969183	39979469	39976275,	39976093,
GHDC	0	chr17	-	40341106	40346213	40345868,	40345785,
DUSP3	1	chr17	-	41843489	41856356	41855181,	41854897,
CYTH1	1	chr17	-	76670130	76778354	76673132,	76673077,
ASPSCR1	0	chr17	+	79935426	79975282	79973232,	79972951,
FN3KRP	1	chr17	+	80674559	80685893	80676447,	80676320,
CTIF	1	chr18	+	46065417	46389588	46066202,	46066129,
PTPRA	1	chr20	+	2854135	3019722	2903931,	2903853,
SAMHD1	0	chr20	-	35518632	35580246	35563806,	35563744,
CYYR1	0	chr21	-	27838528	27945603	27937144,	27936978,
SETD4	1	chr21	-	37406839	37432559	37429775,	37429682,
POFUT2	0	chr21	-	46683843	46707813	46686142,	46685937,
ASCC2	0	chr22	-	30184597	30234263	30229603,	30229530,
CBY1	1	chr22	+	39052660	39069859	39053632,	39052961,
MAP7D2	1	chrX	-	20024831	20135016	20069064,	20068942,
SH3BGRL	1	chrX	+	80457442	80554046	80458075,	80457936,
BTK	1	chrX	-	100604438	100641183	100633011,	100632847,
C1QB	1	chr1	+	22979682	22988029	22980653,	22980501,
NIPAL3	1	chr1	+	24742284	24795797	24759703,	24759594,
SMIM12	0	chr1	-	35318270	35325417	35322340,	35322157,
ATPAF1	0	chr1	-	47098409	47134126	47129595,	47129505,
TXNDC12	1	chr1	-	52485803	52521843	52496220,	52496039,
OMA1	0	chr1	-	58946391	59012472	59007281,	59007163,
TYW3	0	chr1	+	75198840	75232358	75199866,	75199802,
PTGFR	1	chr1	+	78769568	79005434	78998038,	78997898,
TTLL7	1	chr1	-	84330711	84464815	84352967,	84352860,
TTLL7	1	chr1	-	84330711	84464815	84367923,	84367837,
SSX2IP	0	chr1	-	85109390	85156228	85146070,	85145971,
LRRC8D	1	chr1	+	90286591	90402170	90395437,	90395367,
SLC44A3	1	chr1	+	95285906	95360802	95354911,	95354755,
DPH5	0	chr1	-	101455619	101491328	101488885,	101488491,
VPS45	0	chr1	+	150039369	150117505	150071182,	150070952,
RPRD2	1	chr1	+	150337187	150446032	150381528,	150381382,
TUFT1	1	chr1	+	151512781	151556059	151534332,	151534194,
SSR2	0	chr1	-	155978839	155990750	155982951,	155982176,
PBX1	1	chr1	+	164528872	164821068	164595333,	164595166,
DCAF6	1	chr1	+	167905899	168045081	167938497,	167938442,
NME7	1	chr1	-	169101769	169337205	169159943,	169159881,
BRINP2	1	chr1	+	177140633	177251558	177178846,	177178733,
AXDND1	0	chr1	+	179334855	179523870	179476061,	179475968,
AXDND1	0	chr1	+	179334855	179523870	179502239,	179502105,
TSEN15	0	chr1	+	184020811	184043346	184027374,	184027295,
SPATA17	0	chr1	+	217804666	218045038	217838806,	217838621,
SPATA17	0	chr1	+	217804666	218045038	217912932,	217912815,
KCNK1	1	chr1	+	233749750	233808258	233773180,	233773034,
TARBP1	0	chr1	-	234527059	234614849	234541226,	234541058,
RGS7	1	chr1	-	240938815	241520530	241235930,	241235773,
SMYD3	1	chr1	-	245912644	246670559	246350244,	246350045,
SH3YL1	0	chr2	-	218153	264179	242871,	242798,
TRAPPC12	0	chr2	+	3383446	3483338	3425557,	3425471,
NCOA1	1	chr2	+	24714801	24993571	24777442,	24777258,
CLIP4	1	chr2	+	29336862	29404789	29353200,	29352896,
YPEL5	1	chr2	+	30369807	30383399	30371171,	30371111,
YPEL5	1	chr2	+	30369807	30383399	30378776,	30378681,
LCLAT1	1	chr2	+	30670102	30867090	30699501,	30699443,
GALNT14	1	chr2	-	31133333	31361592	31355578,	31355496,
TTC27	0	chr2	+	32853129	33046118	32991616,	32991535,
TTC27	0	chr2	+	32853129	33046118	33005179,	33005121,
QPCT	1	chr2	+	37571717	37600465	37586031,	37585964,
PRKCE	1	chr2	+	45878913	46415129	45927784,	45927678,
PRKCE	1	chr2	+	45878913	46415129	45928630,	45928522,
NFU1	0	chr2	-	69622882	69664760	69643354,	69643298,
TGFA	1	chr2	-	70674412	70781147	70678892,	70678861,
SLC35F5	0	chr2	-	114470369	114514400	114490980,	114490942,
PTPN4	1	chr2	+	120517207	120741394	120529196,	120529053,
LYPD6B	1	chr2	+	149894981	150071776	150062709,	150062533,
CYTIP	1	chr2	-	158271131	158300654	158295475,	158295395,
TLK1	1	chr2	-	171847333	172017343	172010434,	172010361,
TLK1	1	chr2	-	171847333	172017343	172011014,	172010940,
SESTD1	0	chr2	-	179966419	180129517	180039185,	180039080,
DNAJC10	1	chr2	+	183580999	183659191	183617350,	183617276,
MFSD6	1	chr2	+	191273081	191367041	191298118,	191298053,
STK17B	1	chr2	-	196998290	197036299	197030458,	197030307,
STK17B	1	chr2	-	196998290	197036299	197031001,	197030818,
TMEM237	0	chr2	-	202488423	202507415	202499616,	202499527,
SERPINE2	1	chr2	-	224839829	224904036	224894924,	224894789,
RHBDD1	0	chr2	+	227700652	227863931	227702870,	227702789,
RHBDD1	0	chr2	+	227700652	227863931	227704343,	227704125,
LMCD1	1	chr3	+	8543393	8616359	8556681,	8556611,
VHL	1	chr3	+	10182692	10193904	10186392,	10186388,
RBSN	0	chr3	-	15111580	15140655	15116623,	15116554,
RFTN1	1	chr3	-	16357363	16555213	16457718,	16457619,
TBC1D5	1	chr3	-	17198654	17782399	17664257,	17664140,
KCNH8	1	chr3	+	19189946	19577138	19433257,	19433183,
THRB	1	chr3	-	24158651	24536313	24471663,	24471592,
MLH1	0	chr3	+	37034823	37092409	37036444,	37036321,
ENTPD3	1	chr3	+	40428647	40470110	40435922,	40435800,
ANO10	1	chr3	-	43407340	43663560	43593080,	43592964,
ANO10	1	chr3	-	43407340	43663560	43659578,	43659512,
LIMD1	1	chr3	+	45636351	45727830	45654473,	45654384,
FYCO1	1	chr3	-	45959396	46037307	45979747,	45979671,
SETD2	1	chr3	-	47058179	47205457	47106120,	47106045,
SETD2	1	chr3	-	47058179	47205457	47161270,	47160942,
DAG1	0	chr3	+	49506136	49573051	49508482,	49508398,
DAG1	0	chr3	+	49506136	49573051	49524848,	49524687,
KCTD6	1	chr3	+	58477841	58488079	58486130,	58486038,
FHIT	0	chr3	-	59735036	61237087	60063252,	60063096,
SNTN	0	chr3	+	63638344	63650397	63649462,	63649373,
ADAMTS9	1	chr3	-	64501330	64673676	64503688,	64503506,
ADAMTS9	1	chr3	-	64501330	64673676	64507344,	64507170,
SLC25A26	0	chr3	+	66119285	66429351	66354961,	66354877,
FILIP1L	1	chr3	-	99566772	99833357	99593330,	99593132,
CMSS1	0	chr3	+	99536678	99897447	99770150,	99770076,
ALCAM	1	chr3	+	105085753	105295744	105159709,	105159656,
HGD	0	chr3	-	120347020	120401418	120396838,	120396751,
HSPBAP1	1	chr3	-	122458850	122512671	122505337,	122505256,
ADCY5	1	chr3	-	123001143	123168605	123086893,	123086747,
CHCHD6	1	chr3	+	126423063	126679249	126654029,	126653939,
ABTB1	0	chr3	+	127391783	127399760	127398522,	127398416,
ISY1	1	chr3	-	128846258	128880136	128863032,	128862911,
TMCC1	1	chr3	-	129366635	129599309	129576248,	129576093,
TMCC1	1	chr3	-	129366635	129599309	129585937,	129585853,
CEP63	1	chr3	+	134205069	134280741	134206932,	134206861,
SPSB4	1	chr3	+	140770244	140867453	140851152,	140851031,
ZBTB38	1	chr3	+	141106654	141168634	141157207,	141157110,
TFDP2	1	chr3	-	141670344	141747507	141719196,	141719094,
LAMP3	1	chr3	-	182840001	182880699	182878745,	182878645,
LPP	1	chr3	+	187943193	188608460	188477288,	188477051,
PPP2R2C	1	chr4	-	6324783	6474173	6415758,	6415630,
TBC1D14	1	chr4	+	6911171	7034845	7009352,	7009251,
CCDC149	0	chr4	-	24809618	24981770	24912443,	24912394,
LIMCH1	1	chr4	+	41362804	41702061	41455703,	41455582,
LIMCH1	1	chr4	+	41362804	41702061	41553208,	41553142,
LIMCH1	1	chr4	+	41362804	41702061	41553412,	41553338,
SGCB	0	chr4	-	52886872	52904648	52898127,	52898018,
THAP9	1	chr4	+	83821905	83841122	83827079,	83827014,
COPS4	0	chr4	+	83956243	83996971	83994506,	83994359,
SPP1	0	chr4	+	88896819	88904578	88899011,	88898814,
GRID2	1	chr4	+	93224773	94695707	94223796,	94223734,
PRSS12	1	chr4	-	119201193	119274158	119227158,	119227100,
METTL14	0	chr4	+	119606523	119636588	119607854,	119607705,
NDNF	0	chr4	-	121956768	121993673	121959336,	121959117,
JADE1	1	chr4	+	129730778	129796379	129737618,	129737522,
USP38	1	chr4	+	144106098	144144983	144125685,	144125570,
GAB1	1	chr4	+	144257915	144395721	144317142,	144316970,
WWC2	1	chr4	+	184020446	184241930	184191003,	184190915,
CENPU	0	chr4	-	185615772	185655287	185631560,	185631480,
ACSL1	1	chr4	-	185676754	185747972	185709667,	185709533,
CDH18	1	chr5	-	19473141	19988339	19878199,	19878103,
PARP8	1	chr5	+	49961733	50137902	50053049,	50052953,
RAB3C	1	chr5	+	57878867	58155221	57943538,	57943456,
RAB3C	1	chr5	+	57878867	58155221	57985157,	57985087,
POC5	0	chr5	-	74969949	75013306	75008490,	75008432,
THBS4	1	chr5	+	79331171	79379110	79372057,	79371853,
CETN3	1	chr5	-	89688078	89705603	89692381,	89692310,
LIX1	1	chr5	-	96427571	96478576	96472896,	96472808,
RIOK2	0	chr5	-	96496571	96518964	96502075,	96501971,
APC	1	chr5	+	112073585	112181936	112146008,	112145823,
PCDH1	1	chr5	-	141232676	141257975	141247179,	141247035,
GALNT10	1	chr5	+	153570290	153800544	153735843,	153735713,
MRPL22	0	chr5	+	154320630	154348971	154338735,	154338611,
SPDL1	0	chr5	+	169010638	169031782	169011170,	169011092,
SPDL1	0	chr5	+	169010638	169031782	169017833,	169017760,
CLTB	1	chr5	-	175819456	175843570	175833709,	175833158,
FAF2	1	chr5	+	175875356	175937075	175880703,	175880319,
MAPK9	1	chr5	-	179660594	179719071	179714067,	179713975,
CNOT6	1	chr5	+	179921417	180005353	179922588,	179922421,
EXOC2	0	chr6	-	485133	693111	657250,	657163,
